date,Atlanta,Boston,Chicago,Cleveland,Dallas,KC,Minneapolis,National,NY,Philadelphia,Richmond,SF,SL,Consensus
2023-01,-0.33333333,0.0877193,-0.2,-0.46153846,-0.1875,-0.52727273,-0.29824561,-0.26315789,-0.0877193,-0.23404255,-0.27868852,-0.03125,-0.31914894,-0.23925168
2023-03,-0.06896552,-0.13636364,-0.05454545,-0.57692308,-0.24242424,-0.52941176,-0.17391304,0.15384615,-0.03333333,-0.25490196,-0.29824561,-0.05263158,-0.2962963,-0.22649629
2023-04,0.08196721,-0.25,-0.32075472,-0.4,-0.19402985,-0.44,-0.11111111,-0.05128205,-0.16363636,-0.5,-0.49206349,-0.3,-0.14893617,-0.26988037
2023-05,-0.11111111,-0.33333333,-0.4,-0.625,-0.11111111,-0.34615385,-0.16363636,-0.04,-0.14814815,-0.15384615,-0.125,-0.3559322,-0.27659574,-0.262489
2023-07,0.03125,0.09090909,-0.34545455,-0.11111111,-0.36507937,-0.39622642,-0.08,-0.12195122,0.03846154,-0.35714286,-0.36666667,-0.125,-0.40350877,-0.19913076
2023-09,-0.01587302,0.09803922,-0.29824561,-0.26530612,-0.40983607,-0.07407407,-0.24,0.10810811,-0.09090909,-0.22033898,0.07936508,-0.06666667,-0.30769231,-0.15096147
2023-10,-0.52542373,-0.28,-0.50819672,-0.27659574,-0.44927536,-0.48,-0.05263158,-0.21126761,-0.27272727,-0.19230769,-0.47368421,-0.08196721,-0.66666667,-0.35495635
2023-11,-0.20689655,-0.35714286,-0.42857143,-0.53191489,-0.37704918,-0.30612245,-0.24444444,-0.4,-0.40740741,-0.55555556,-0.28,-0.24137931,-0.45833333,-0.36623478
2024-01,-0.33333333,-0.25490196,0.01960784,-0.1627907,-0.3220339,-0.61702128,-0.21568627,-0.0625,-0.14814815,-0.07407407,-0.45098039,-0.12280702,-0.0212766,-0.22528715
2024-03,-0.10344828,0.02325581,-0.27586207,0.20930233,0.10344828,-0.18644068,-0.16666667,-0.11428571,-0.13207547,-0.43859649,-0.24528302,0.1372549,-0.48,-0.12959261
2024-04,0.24137931,0.41666667,0.07692308,0.19148936,-0.1,-0.11111111,0.10714286,0.1884058,-0.06451613,-0.25,-0.34693878,-0.24,0.1627907,0.0069855
2024-05,-0.03333333,0.06122449,0.05660377,-0.11111111,-0.21428571,-0.30612245,0.12280702,0.3125,0.03125,0.13793103,-0.25,-0.0212766,-0.53191489,-0.08818565
2024-07,-0.37931034,0.11627907,-0.12727273,-0.46666667,-0.15254237,-0.22807018,-0.375,0.12121212,-0.16666667,-0.13793103,-0.21568627,-0.2,-0.0952381,-0.20234211
2024-09,-0.26153846,-0.02222222,-0.01960784,-0.38095238,-0.46428571,-0.22807018,-0.41176471,-0.36,-0.18518519,-0.03846154,-0.23076923,-0.29824561,-0.45833333,-0.24995303
2024-10,-0.29411765,0.1627907,0.01960784,-0.15,-0.125,-0.28301887,-0.39130435,-0.07462687,-0.3030303,-0.14285714,0.07692308,-0.01960784,-0.18518519,-0.13623331
2024-12,0.0,-0.16,0.19148936,0.0,0.14754098,-0.06666667,-0.23076923,0.18309859,0.14814815,0.20930233,-0.65957447,-0.01960784,-0.20689655,-0.0539195
2025-01,0.12903226,0.28571429,-0.05882353,0.35135135,0.18644068,-0.13207547,-0.10714286,0.39240506,0.3015873,0.06382979,-0.1372549,0.11538462,0.12820513,0.09385405
